Sr No,Fiscal Year,Bid/Direct,Date,Month,Contract No.,Contract Value,Bid No.,Zonal Head,Department Name,Department Location,Department State,Seller Name,Seller Location,Seller State,Seller Contact No.,Category,Decode,Brand Name,Company Name,Meril / Others,Ordered Qty,Unit Price (Incl. of GST),Total Price,DB/COMPANY,Meril DB,Remarks,Gem Seller Id
134,2025-26,Bid/RA,30-08-2025,August,GEMC-511687772325889,3540,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2346,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,60,59,3540,Company,NO,,K4OS210003907957
135,2025-26,Bid/RA,30-08-2025,August,GEMC-511687772325889,3540,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2346,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,60,59,3540,Company,NO,,K4OS210003907957
136,2025-26,Bid/RA,30-08-2025,August,GEMC-511687753535509,10440,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2317,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,180,58,10440,Company,NO,,K4OS210003907957
137,2025-26,Bid/RA,30-08-2025,August,GEMC-511687753535509,10440,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2317,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,180,58,10440,Company,NO,,K4OS210003907957
138,2025-26,Bid/RA,30-08-2025,August,GEMC-511687782499802,2160,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2421,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,36,60,2160,Company,NO,,K4OS210003907957
139,2025-26,Bid/RA,30-08-2025,August,GEMC-511687782499802,2160,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2421,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,36,60,2160,Company,NO,,K4OS210003907957
140,2025-26,Bid/RA,30-08-2025,August,GEMC-511687774643169,1416,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2534,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,24,59,1416,Company,NO,,K4OS210003907957
141,2025-26,Bid/RA,30-08-2025,August,GEMC-511687774643169,1416,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2534,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,24,59,1416,Company,NO,,K4OS210003907957
142,2025-26,Bid/RA,30-08-2025,August,GEMC-511687738410920,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 830,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
143,2025-26,Bid/RA,30-08-2025,August,GEMC-511687738410920,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 830,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
144,2025-26,Bid/RA,30-08-2025,August,GEMC-511687772496271,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 841,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
145,2025-26,Bid/RA,30-08-2025,August,GEMC-511687772496271,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 841,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
146,2025-26,Bid/RA,30-08-2025,August,GEMC-511687768631343,1560,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 2228,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,24,65,1560,Company,NO,,K4OS210003907957
147,2025-26,Bid/RA,30-08-2025,August,GEMC-511687768631343,1560,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 2228,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,24,65,1560,Company,NO,,K4OS210003907957
148,2025-26,Bid/RA,30-08-2025,August,GEMC-511687785678680,2340,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4846-1,AQBOND,AQMEN MEDTECH PRIVATE LIMITED,Others,36,65,2340,Company,NO,,K4OS210003907957
149,2025-26,Bid/RA,30-08-2025,August,GEMC-511687785678680,2340,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4846-1,AQBOND,AQMEN MEDTECH PRIVATE LIMITED,Others,36,65,2340,Company,NO,,K4OS210003907957
150,2025-26,Bid/RA,30-08-2025,August,GEMC-511687782976632,5264,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,FUTURA SURGICARE PRIVATE LIMITED,"No. 86/C2, 3rd Main, 3rd A Cross,Industrial Suburb,,2nd Stage,,Yeshwanthpur,, Bangalore, KARNATAKA-560022, -",Karnataka,9845434088,Sutures (V3),TS/DS 2777F,PETCRYL,FUTURA SURGICARE PVT LTD,Others,60,87.74,5264.4,Company,NO,,12EA180000337863
151,2025-26,Bid/RA,30-08-2025,August,GEMC-511687782976632,5264,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,FUTURA SURGICARE PRIVATE LIMITED,"No. 86/C2, 3rd Main, 3rd A Cross,Industrial Suburb,,2nd Stage,,Yeshwanthpur,, Bangalore, KARNATAKA-560022, -",Karnataka,9845434088,Sutures (V3),TS/DS 2777F,PETCRYL,FUTURA SURGICARE PVT LTD,Others,60,87.74,5264.4,Company,NO,,12EA180000337863
152,2025-26,Bid/RA,30-08-2025,August,GEMC-511687712854843,4200,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4242,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,120,35,4200,Company,NO,,K4OS210003907957
153,2025-26,Bid/RA,30-08-2025,August,GEMC-511687712854843,4200,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4242,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,120,35,4200,Company,NO,,K4OS210003907957
154,2025-26,Bid/RA,30-08-2025,August,GEMC-511687705144516,2640,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 3328,AQlon,Aqmen Medtech Private Limited,Others,120,22,2640,Company,NO,,K4OS210003907957
155,2025-26,Bid/RA,30-08-2025,August,GEMC-511687705144516,2640,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 3328,AQlon,Aqmen Medtech Private Limited,Others,120,22,2640,Company,NO,,K4OS210003907957
156,2025-26,Bid/RA,30-08-2025,August,GEMC-511687729893684,30799,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,FUTURA SURGICARE PRIVATE LIMITED,"No. 86/C2, 3rd Main, 3rd A Cross,Industrial Suburb,,2nd Stage,,Yeshwanthpur,, Bangalore, KARNATAKA-560022, -",Karnataka,9845434088,Sutures (V3),AB 1730,MONOAB,Dolphin Sutures,Others,120,256.66,30799.2,Company,NO,,12EA180000337863
157,2025-26,Bid/RA,30-08-2025,August,GEMC-511687729893684,30799,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,FUTURA SURGICARE PRIVATE LIMITED,"No. 86/C2, 3rd Main, 3rd A Cross,Industrial Suburb,,2nd Stage,,Yeshwanthpur,, Bangalore, KARNATAKA-560022, -",Karnataka,9845434088,Sutures (V3),AB 1730,MONOAB,Dolphin Sutures,Others,120,256.66,30799.2,Company,NO,,12EA180000337863
158,2025-26,Bid/RA,30-08-2025,August,GEMC-511687702428028,14400,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2347,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,240,60,14400,Company,NO,,K4OS210003907957
159,2025-26,Bid/RA,30-08-2025,August,GEMC-511687702428028,14400,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2347,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,240,60,14400,Company,NO,,K4OS210003907957
160,2025-26,Bid/RA,30-08-2025,August,GEMC-511687791344482,2124,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2382,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,36,59,2124,Company,NO,,K4OS210003907957
161,2025-26,Bid/RA,30-08-2025,August,GEMC-511687791344482,2124,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AMP 2382,Polysolve+--AQMEN MEDTECH PRIVATE LIMITED,AQMEN MEDTECH PRIVATE LIMITED,Others,36,59,2124,Company,NO,,K4OS210003907957
162,2025-26,Bid/RA,30-08-2025,August,GEMC-511687788558299,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 840,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
163,2025-26,Bid/RA,30-08-2025,August,GEMC-511687788558299,1800,GEM/2025/B/6357407,Ashish Hasija,Employees State Insurance Corporation,EMPLOYEES’ STATE INSURANCE CORPORATION HOSPITAL EMPLOYEES’ STATE INSURANCE CORPORATION Poovulapetti to Thirumurugan Poondi ring road Tiruppur Coimbatore TAMIL NADU641603 India,Tamil Nadu,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 840,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,60,30,1800,Company,NO,,K4OS210003907957
164,2025-26,Bid/RA,27-08-2025,August,GEMC-511687722418952,44700,GEM/2025/B/6549057,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM2347,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,1200,37.25,44700,Company,NO,,K4OS210003907957
165,2025-26,Bid/RA,27-08-2025,August,GEMC-511687722418952,44700,GEM/2025/B/6549057,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM2347,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,1200,37.25,44700,Company,NO,,K4OS210003907957
166,2025-26,Bid/RA,27-08-2025,August,GEMC-511687755690099,6165,GEM/2025/B/6549045,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4226,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,180,34.25,6165,Company,NO,,K4OS210003907957
167,2025-26,Bid/RA,27-08-2025,August,GEMC-511687755690099,6165,GEM/2025/B/6549045,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4226,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,180,34.25,6165,Company,NO,,K4OS210003907957
168,2025-26,Bid/RA,27-08-2025,August,GEMC-511687779776012,8220,GEM/2025/B/6549003,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4246,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,240,34.25,8220,Company,NO,,K4OS210003907957
169,2025-26,Bid/RA,27-08-2025,August,GEMC-511687779776012,8220,GEM/2025/B/6549003,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 4246,AQGUT,AQMEN MEDTECH PRIVATE LIMITED,Others,240,34.25,8220,Company,NO,,K4OS210003907957
