Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
1945,12698,94886095,92257248A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1946,12699,94892363,KPTCL/2025-26/IND0248,,,,,,,"Bagalkot, Karnataka, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1947,12701,94885054,74255563,,,,,,,"Navi Mumbai, Maharashtra, India",01-12-2025,,,,,,,,,N/A,,0,,,,,
1948,12702,94885087,CH253326A,,,,,,,"Hubli, Karnataka, India",02-12-2025,,,,,,,,,N/A,,0,,,,,
1949,12703,94885321,RS255022,,,,,,,"Rajkot, Gujarat, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1950,12704,94885921,92257247A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1951,12705,94885917,92257246A,,,,,,,"Jhansi, Uttar Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1952,12706,94892410,KSMSCL/2025-26/IND0331,,,,,,,"Bangalore, Karnataka, India",22-12-2025,,,,,,,,,N/A,,0,,,,,
1953,12710,94886603,77255549A,,,,,,,"Not Classified, Uttar Pradesh, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1954,12711,94887427,,,,,,,,"Guwahati, Assam, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1955,12712,94892353,KPTCL/2025-26/IND0247,,,,,,,"Gadag, Karnataka, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1956,12713,94892406,DME/2025-26/IND1852,,,,,,,"Raichur, Karnataka, India",06-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1957,12717,94898097,GEM/2025/B/6919678,,,,,,,"Ambala, Haryana, India",01-12-2025,ref to doc,3695,,,,,,,N/A,,0,,,,,
1958,12720,94898303,GEM/2025/B/6919432,,,,,,,"Kota, Rajasthan, India",02-12-2025,ref to doc,1516,,,,,,,N/A,,0,,,,,
1959,12723,94903766,GEM/2025/B/6918223,,,,,,,"Kanpur, Uttar Pradesh, India",13-12-2025,ref to doc,5076,,,,,,,N/A,,0,,,,,
1960,12724,94903813,GEM/2025/B/6920140,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",02-12-2025,ref to doc,92,,,,,,,N/A,,0,,,,,
1961,12727,94904141,2025_HIDCO_955840_1,,,,,,,"Kolkata, West Bengal, India",18-12-2025,26-11-2025,,,,,,,,N/A,,0,,,,,
1962,12728,94904155,GEM/2025/B/6875898,,,,,,,"Panchkula, Haryana, India",06-12-2025,ref to doc,731790,,,,,,,N/A,,0,,,,,
1963,12729,94904238,GEM/2025/B/6835140,,,,,,,"Not Classified, Andaman And Nicobar Islands, India",13-12-2025,ref to doc,3,,,,,,,N/A,,0,,,,,
1964,12730,94904282,GEM/2025/B/6920021,,,,,,,"Kargil, Jammu And Kashmir, India",02-12-2025,ref to doc,14,,,,,,,N/A,,0,,,,,
1965,12731,94904344,GEM/2025/B/6920059,,,,,,,"Jammu, Jammu And Kashmir, India",02-12-2025,ref to doc,76,,,,,,,N/A,,0,,,,,
1966,12734,94904572,GEM/2025/B/6753683,,,,,,,"Hyderabad, Telangana, India",13-12-2025,ref to doc,990,,,,,,,N/A,,0,,,,,
1967,12735,94904650,GEM/2025/B/6915887,,,,,,,"Bokaro, Jharkhand, India",13-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1968,12736,94904771,GEM/2025/B/6776839,,,,,,,"Pune, Maharashtra, India",02-12-2025,ref to doc,14004,,,,,,,N/A,,0,,,,,
1969,12737,94904859,GEM/2025/B/6920315,,,,,,,"New Delhi, Delhi, India",13-12-2025,ref to doc,2,,,,,,,N/A,,0,,,,,
1970,12740,94905219,GEM/2025/B/6905510,,,,,,,"Neyveli, Tamil Nadu, India",02-12-2025,ref to doc,35000,,,,,,,N/A,,0,,,,,
1971,12741,94905221,GEM/2025/B/6905540,,,,,,,"Jaipur, Rajasthan, India",02-12-2025,ref to doc,70,,,,,,,N/A,,0,,,,,
1972,12743,94908114,GEM/2025/B/6920626,,,,,,,"Chittaranjan, West Bengal, India",03-12-2025,ref to doc,120,,,,,,,N/A,,0,,,,,
1973,12745,94908134,GEM/2025/B/6920611,,,,,,,"Kollam, Kerala, India",12-12-2025,ref to doc,75,,,,,,,N/A,,0,,,,,
1974,12746,94908138,GEM/2025/B/6920588,,,,,,,"Simdega, Jharkhand, India",02-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1975,12747,94908189,GEM/2025/B/6920847,,,,,,,"Chittaranjan, West Bengal, India",04-12-2025,ref to doc,60,,,,,,,N/A,,0,,,,,
1976,12748,94908214,GEM/2025/B/6920946,,,,,,,"Chittaranjan, West Bengal, India",04-12-2025,ref to doc,300,,,,,,,N/A,,0,,,,,
1977,12751,94908622,GEM/2025/B/6903098,,,,,,,"Pondicherry, Puducherry, India",17-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1978,12753,94908974,GEM/2025/B/6920768,,,,,,,"Chittaranjan, West Bengal, India",03-12-2025,ref to doc,240,,,,,,,N/A,,0,,,,,
1979,12754,94909087,GEM/2025/B/6822797,,,,,,,"Jorhat, Assam, India",03-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1980,12755,94910215,,,,,,,,"Mandya, Karnataka, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
1981,12756,94911766,,,,,,,,"Koraput, Orissa, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1982,12757,94911930,2025_ICG_741122_1,,,,,,,"Porbandar, Gujarat, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1983,12758,94911965,,,,,,,,"Koraput, Orissa, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
1984,12760,94885514,L9256070E,,,,,,,"Mysore, Karnataka, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1985,12761,94903556,2025_NAVY_740882_1,,,,,,,"Khordha, Orissa, India",13-12-2025,,,,,,,,,N/A,,0,,,,,
1986,12762,94904228,GEM/2025/B/6907432,,,,,,,"Uri, Jammu And Kashmir, India",12-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1987,12764,94905246,GEM/2025/B/6919237,,,,,,,"New Delhi, Delhi, India",06-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1988,12766,94908120,GEM/2025/B/6920628,,,,,,,"Gautam Budhnagar, Uttar Pradesh, India",13-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1989,12767,94908278,GEM/2025/B/6846479,,,,,,,"Bokaro, Jharkhand, India",08-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1990,12768,94878688,,,,,,,,"Gaya, Bihar, India",12-12-2025,,,,,,,,,N/A,,0,,,,,
1991,12769,94892407,DME/2025-26/IND1681,,,,,,,"Raichur, Karnataka, India",06-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1992,12770,94898000,GEM/2025/B/6832997,,,,,,,"Jamnagar, Gujarat, India",03-12-2025,,307,,,,,,,N/A,,0,,,,,
1993,12771,94898140,GEM/2025/B/6843602,,,,,,,"Pune, Maharashtra, India",01-12-2025,,18000,,,,,,,N/A,,0,,,,,
1994,12772,94904177,GEM/2025/B/6849384,,,,,,,"Not Classified, Andaman And Nicobar Islands, India",13-12-2025,,723,,,,,,,N/A,,0,,,,,
1995,12775,94908594,GEM/2025/B/6920985,,,,,,,"Dhemaji, Assam, India",03-12-2025,ref to doc,6836,,,,,,,N/A,,0,,,,,
1996,12779,94912811,2025_FACT_886762_1,,,,,,,"Ernakulam, Kerala, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1997,12780,94912981,,,,,,,,"New Delhi, Delhi, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
1998,12782,94913752,2025_BULDH_1250553_1,,,,,,,"Buldhana, Maharashtra, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1999,12786,94914898,GEM/2025/B/6911078,,,,,,,"Shajapur, Madhya Pradesh, India",08-12-2025,,130,,,,,,,N/A,,0,,,,,
2000,12787,94914900,GEM/2025/B/6884743,,,,,,,"Nagpur, Maharashtra, India",08-12-2025,ref to doc,543031,,,,,,,N/A,,0,,,,,
2001,12788,94914901,GEM/2025/B/6884785,,,,,,,"Nagpur, Maharashtra, India",08-12-2025,,479109,,,,,,,N/A,,0,,,,,
2002,12792,94914980,GEM/2025/B/6921302,,,,,,,"Aligarh, Uttar Pradesh, India",13-12-2025,,750,,,,,,,N/A,,0,,,,,
2003,12796,94915071,GEM/2025/B/6921491,,,,,,,"Ambala, Haryana, India",13-12-2025,,21285,,,,,,,N/A,,0,,,,,
2004,12797,94915079,GEM/2025/B/6921529,,,,,,,"Gurdaspur, Punjab, India",02-12-2025,ref to doc,802,,,,,,,N/A,,0,,,,,
2005,12798,94915115,GEM/2025/B/6914351,,,,,,,"Bhopal, Madhya Pradesh, India",08-12-2025,,6325,,,,,,,N/A,,0,,,,,
2006,12802,94918508,GEM/2025/B/6922205,,,,,,,"Bangalore, Karnataka, India",13-12-2025,,1,,,,,,,N/A,,0,,,,,
2007,12804,94918526,GEM/2025/B/6917787,,,,,,,"Imphal, Manipur, India",13-12-2025,24-11-2025,1,,,,,,,N/A,,0,,,,,
2008,12805,94918551,GEM/2025/B/6921934,,,,,,,"Murshidabad, West Bengal, India",13-12-2025,,775,,,,,,,N/A,,0,,,,,
2009,12808,94919059,GEM/2025/B/6921871,,,,,,,"Darjeeling, West Bengal, India",02-12-2025,,23,,,,,,,N/A,,0,,,,,
2010,12810,94919145,GEM/2025/B/6921552,,,,,,,"Jammu, Jammu And Kashmir, India",02-12-2025,,740,,,,,,,N/A,,0,,,,,
2011,12811,94919235,GEM/2025/B/6921479,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",03-12-2025,,32,,,,,,,N/A,,0,,,,,
2012,12812,94919278,GEM/2025/B/6922059,,,,,,,"Kupwara, Jammu And Kashmir, India",02-12-2025,ref to doc,4,,,,,,,N/A,,0,,,,,
2013,12813,94921600,AIIMS-NAG/PROC/CENT-STORE/25-26/36/Com.Obj/3127,,,,,,,"Nagpur, Maharashtra, India",06-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2014,12814,94922315,,,,,,,,"Birbhum, West Bengal, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2015,12815,94922462,366646,,,,,,,"Ranchi, Jharkhand, India",20-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2016,12816,94922733,BPE2500426,,,,,,,"Bhopal, Madhya Pradesh, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2017,12817,94922743,BPE2500351,,,,,,,"Bhopal, Madhya Pradesh, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2018,12818,94923085,,,,,,,,"Multi Location, Multi State, India",11-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2019,12819,94923252,,,,,,,,"Samastipur, Bihar, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2020,12820,94924470,IPRD_PR_017943/25-26,,,,,,,"Purnia, Bihar, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2021,12821,94934993,81255998,,,,,,,"Bhopal, Madhya Pradesh, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2022,12822,94935018,82250212,,,,,,,"Jagadhri, Haryana, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2023,12823,94935131,CH253325A,,,,,,,"Hubli, Karnataka, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2024,12824,94935143,CH253705B,,,,,,,"Mysore, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2025,12825,94935474,29255870A,,,,,,,"Danapur, Bihar, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2026,12826,94935532,CH253325A,,,,,,,"Multi Location, Multi State, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2027,12827,94935559,46255440,,,,,,,"Ghaziabad, Uttar Pradesh, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2028,12828,94935659,CH256525A,,,,,,,"Mysore, Karnataka, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2029,12829,94935828,82250211,,,,,,,"Jagadhri, Haryana, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2030,12830,94936692,,,,,,,,"Kolkata, West Bengal, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2031,12831,94940580,,,,,,,,"Lucknow, Uttar Pradesh, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
2032,12832,94940852,2025_HFW_956291_1,,,,,,,"Kolkata, West Bengal, India",18-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2033,12833,94914884,GEM/2025/B/6910407,,,,,,,"Kamrup, Assam, India",06-12-2025,,2,,,,,,,N/A,,0,,,,,
2034,12836,94919213,GEM/2025/B/6908228,,,,,,,"Bokaro, Jharkhand, India",02-12-2025,ref to doc,1024000,,,,,,,N/A,,0,,,,,
2035,12837,94922942,Quotation Notice_E1-24883/2025/KAP-I-4,,,,,,,"Ernakulam, Kerala, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2036,12838,94935278,CH253352,,,,,,,"Mysore, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2037,12839,94935353,93255750A,,,,,,,"New Delhi, Delhi, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2038,12840,94935583,CH256629C,,,,,,,"Hubli, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2039,12841,94935584,CH256566,,,,,,,"Hubli, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2040,12842,94935597,CH253136,,,,,,,"Hubli, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2041,12843,94935651,CH256378,,,,,,,"Hubli, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2042,12844,94936768,23255059F,,,,,,,"Chittaranjan, West Bengal, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2043,12846,94922470,366770,,,,,,,"Ranchi, Jharkhand, India",20-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2044,12847,94922498,366779,,,,,,,"Ranchi, Jharkhand, India",20-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2045,12858,94937516,GEM/2025/B/6922564,,,,,,,"Jammu, Jammu And Kashmir, India",13-12-2025,ref to doc,1565,,,,,,,N/A,,0,,,,,
2046,12860,94937647,GEM/2025/B/6922722,,,,,,,"North 24 Pargana, West Bengal, India",08-12-2025,ref to doc,1050,,,,,,,N/A,,0,,,,,
2047,12861,94937672,GEM/2025/B/6922590,,,,,,,"Ramgarh, Jharkhand, India",13-12-2025,ref to doc,594,,,,,,,N/A,,0,,,,,
2048,12864,94941417,18344,,,,,,,"Ganjam, Orissa, India",18-12-2025,,,,,,,,,N/A,,0,,,,,
2049,12865,94941480,,,,,,,,"Guntur, Andhra Pradesh, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
2050,12866,94941814,2025_TMC_1250397_1,,,,,,,"Thane, Maharashtra, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2051,12868,94943884,2025_NAVY_741237_1,,,,,,,"Uttara Kannada, Karnataka, India",19-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2052,12869,94944038,,,,,,,,"Guwahati, Assam, India",10-12-2025,,,,,,,,,N/A,,0,,,,,
2053,12870,94944069,GEM/2025/B/6924053,,,,,,,"Mumbai, Maharashtra, India",16-12-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
2054,12871,94944080,GEM/2025/B/6924152,,,,,,,"Kollam, Kerala, India",04-12-2025,ref to doc,50,,,,,,,N/A,,0,,,,,
2055,12872,94944084,GEM/2025/B/6924125,,,,,,,"Mumbai, Maharashtra, India",16-12-2025,ref to doc,8,,,,,,,N/A,,0,,,,,
2056,12873,94944207,GEM/2025/B/6923779,,,,,,,"Ranga Reddy, Telangana, India",05-12-2025,ref to doc,15,,,,,,,N/A,,0,,,,,
2057,12874,94944281,GEM/2025/B/6924264,,,,,,,"Mumbai, Maharashtra, India",16-12-2025,ref to doc,11,,,,,,,N/A,,0,,,,,
2058,12876,94944325,GEM/2025/B/6924491,,,,,,,"Raipur, Chhattisgarh, India",05-12-2025,ref to doc,8,,,,,,,N/A,,0,,,,,
2059,12877,94944326,GEM/2025/B/6822541,,,,,,,"Udhampur, Jammu And Kashmir, India",15-12-2025,ref to doc,65,,,,,,,N/A,,0,,,,,
2060,12878,94945322,GEM/2025/B/6915555,,,,,,,"Hyderabad, Telangana, India",01-12-2025,ref to doc,1197,,,,,,,N/A,,0,,,,,
2061,12879,94945384,GEM/2025/B/6901602,,,,,,,"Kargil, Jammu And Kashmir, India",08-12-2025,ref to doc,183,,,,,,,N/A,,0,,,,,
2062,12882,94945406,GEM/2025/B/6838845,,,,,,,"Rishikesh, Uttarakhand, India",15-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
2063,12883,94945412,GEM/2025/B/6867971,,,,,,,"Guwahati, Assam, India",15-12-2025,ref to doc,1000,,,,,,,N/A,,0,,,,,
2064,12884,94945519,GEM/2025/B/6877947,,,,,,,"Trivandrum, Kerala, India",04-12-2025,ref to doc,1320,,,,,,,N/A,,0,,,,,
2065,12886,94945540,GEM/2025/B/6877513,,,,,,,"Trivandrum, Kerala, India",04-12-2025,ref to doc,202,,,,,,,N/A,,0,,,,,
2066,12887,94945573,GEM/2025/B/6893676,,,,,,,"Howrah, West Bengal, India",06-12-2025,ref to doc,396000,,,,,,,N/A,,0,,,,,
2067,12890,94945701,GEM/2025/B/6922869,,,,,,,"Udhampur, Jammu And Kashmir, India",03-12-2025,ref to doc,145,,,,,,,N/A,,0,,,,,
2068,12891,94946013,GEM/2025/B/6921787,,,,,,,"Medak, Telangana, India",15-12-2025,ref to doc,1700,,,,,,,N/A,,0,,,,,
2069,12894,94946157,GEM/2025/B/6907376,,,,,,,"Trivandrum, Kerala, India",04-12-2025,ref to doc,1000,,,,,,,N/A,,0,,,,,
2070,12895,94947397,2025_IITK_886889_1,,,,,,,"Kanpur, Uttar Pradesh, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2071,12901,94935066,CH253135B,,,,,,,"Mysore, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2072,12902,94937512,GEM/2025/B/6922558,,,,,,,"Baramulla, Jammu And Kashmir, India",02-12-2025,ref to doc,1387,,,,,,,N/A,,0,,,,,
2073,12903,94945530,GEM/2025/B/6875796,,,,,,,"Pune, Maharashtra, India",03-12-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
2074,12909,94929687,366834,,,,,,,"Ranchi, Jharkhand, India",20-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2075,12910,94929709,366878,,,,,,,"Simdega, Jharkhand, India",02-12-2025,,,,,,,,,N/A,,0,,,,,
2076,12913,94945469,GEM/2025/B/6921465,,,,,,,"Gurdaspur, Punjab, India",04-12-2025,28-11-2025,948,,,,,,,N/A,,0,,,,,
2077,12917,94948195,GEM/2025/B/6924868,,,,,,,"Wardha, Maharashtra, India",06-12-2025,,49103,,,,,,,N/A,,0,,,,,
2078,12918,94948213,GEM/2025/B/6924968,,,,,,,"Ramachandrapuram, Andhra Pradesh, India",04-12-2025,,104,,,,,,,N/A,,0,,,,,
2079,12920,94948457,GEM/2025/B/6924996,,,,,,,"Ajmer, Rajasthan, India",04-12-2025,ref to doc,26,,,,,,,N/A,,0,,,,,
2080,12921,94948513,GEM/2025/B/6905394,,,,,,,"Jammu, Jammu And Kashmir, India",15-12-2025,,1,,,,,,,N/A,,0,,,,,
2081,12923,94948591,GEM/2025/B/6924629,,,,,,,"Meerut, Uttar Pradesh, India",04-12-2025,25-11-2025,20,,,,,,,N/A,,0,,,,,
2082,12924,94948613,GEM/2025/B/6921819,,,,,,,"Jabalpur, Madhya Pradesh, India",09-12-2025,,61,,,,,,,N/A,,0,,,,,
2083,12927,94948751,GEM/2025/B/6802313,,,,,,,"Mumbai, Maharashtra, India",15-12-2025,,9,,,,,,,N/A,,0,,,,,
2084,12929,94948940,2025_HME_296141_1,,,,,,,"Anantnag, Jammu And Kashmir, India",17-12-2025,,,,,,,,,N/A,,0,,,,,
2085,12930,94949290,2025_PCMCP_1251163_1,,,,,,,"Pune, Maharashtra, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2086,12931,94950085,GEM/2025/B/6925872,,,,,,,"Dehradun, Uttarakhand, India",05-12-2025,,6,,,,,,,N/A,,0,,,,,
2087,12932,94950202,GEM/2025/B/6925601,,,,,,,"Hyderabad, Telangana, India",05-12-2025,,24,,,,,,,N/A,,0,,,,,
2088,12933,94950513,GEM/2025/B/6900415,,,,,,,"Guntur, Andhra Pradesh, India",09-12-2025,03-12-2025,1,,,,,,,N/A,,0,,,,,
2089,12934,94950797,GEM/2025/B/6842607,,,,,,,"New Delhi, Delhi, India",15-12-2025,,1674,,,,,,,N/A,,0,,,,,
2090,12935,94952506,GEM/2025/B/6820004,,,,,,,"Thiruvallur, Tamil Nadu, India",04-12-2025,,54,,,,,,,N/A,,0,,,,,
2091,12936,94953073,GEM/2025/B/6926156,,,,,,,"Jalandhar, Punjab, India",04-12-2025,,300,,,,,,,N/A,,0,,,,,
2092,12937,94953220,GEM/2025/B/6923763,,,,,,,"Tiruvallur, Tamil Nadu, India",05-12-2025,ref to doc,1808,,,,,,,N/A,,0,,,,,
2093,12938,94953525,GEM/2025/B/6926860,,,,,,,"Amritsar, Punjab, India",04-12-2025,,20,,,,,,,N/A,,0,,,,,
2094,12940,94948793,GEM/2025/B/6761030,,,,,,,"New Delhi, Delhi, India",04-12-2025,,1111,,,,,,,N/A,,0,,,,,
2095,12941,94953119,GEM/2025/B/6904676,,,,,,,"Kanpur, Uttar Pradesh, India",04-12-2025,,7,,,,,,,N/A,,0,,,,,
2096,12942,94953129,GEM/2025/B/6885493,,,,,,,"Kamrup, Assam, India",05-12-2025,,5078,,,,,,,N/A,,0,,,,,
2097,12946,94950042,GEM/2025/B/6903386,,,,,,,"New Delhi, Delhi, India",16-12-2025,,1400,,,,,,,N/A,,0,,,,,
2098,12947,94950219,GEM/2025/B/6925697,,,,,,,"Rajouri, Jammu And Kashmir, India",04-12-2025,26-11-2025,4612,,,,,,,N/A,,0,,,,,
2099,12948,94950319,GEM/2025/B/6902351,,,,,,,"New Delhi, Delhi, India",16-12-2025,,1600,,,,,,,N/A,,0,,,,,
2100,12950,94950443,2025_IAF_820020_1,,,,,,,"Dibrugarh, Assam, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2101,12951,94950700,2025_FACT_886898_1,,,,,,,"Ernakulam, Kerala, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
2102,12952,94951166,2025_TNMSC_626002_1,,,,,,,"Chennai, Tamil Nadu, India",10-12-2025,01-12-2025,,,,,,,,N/A,,0,,,,,
2103,12953,94951229,Enquiry No: IITK/PHY/2025-2026/SRC/01,,,,,,,"Multi Location, Multi State, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2104,12958,94953000,GEM/2025/B/6926793,,,,,,,"Vadodara, Gujarat, India",04-12-2025,ref to doc,25049,,,,,,,N/A,,0,,,,,
2105,12959,94953053,GEM/2025/B/6913033,,,,,,,"Rajouri, Jammu And Kashmir, India",09-12-2025,ref to doc,85,,,,,,,N/A,,0,,,,,
2106,12960,94953168,GEM/2025/B/6927082,,,,,,,"Lucknow, Uttar Pradesh, India",05-12-2025,ref to doc,63045,,,,,,,N/A,,0,,,,,
2107,12963,94954379,,,,,,,,"Giridih, Jharkhand, India",04-12-2025,,,,,,,,,N/A,,0,,,,,
2108,12964,94955369,AIIMS/NGP/ICMR02286/PROC/CRP/NIQ/25-26/07,,,,,,,"Nagpur, Maharashtra, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2109,12965,94956547,,,,,,,,"Nadia, West Bengal, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2110,12966,94957481,,,,,,,,"Pondicherry, Puducherry, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2111,12967,94957483,,,,,,,,"Pondicherry, Puducherry, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2112,12968,94957827,WBMAD/NDITA/64/2025-26,,,,,,,"Kolkata, West Bengal, India",22-12-2025,,,,,,,,,N/A,,0,,,,,
2113,12969,94957832,,,,,,,,"Faridkot, Punjab, India",07-12-2025,,,,,,,,,N/A,,0,,,,,
2114,12970,94958252,GEM/2025/B/6780447,,,,,,,"Manesar, Haryana, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2115,12971,94965897,29253292A,,,,,,,"Tiruchirappalli, Tamil Nadu, India",23-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2116,12972,94965898,62252654A,,,,,,,"Kalyan, Maharashtra, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
2117,12973,94966019,202526ELTM473,,,,,,,"Jalpaiguri, West Bengal, India",27-11-2025,,,,,,,,,N/A,,0,,,,,
2118,12974,94966085,22255847,,,,,,,"Kanchrapara, West Bengal, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
2119,12975,94966267,LD255599C,,,,,,,"Lumding, Assam, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2120,12976,94966427,L9256061B,,,,,,,"Mysore, Karnataka, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2121,12977,94966601,29253252A,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2122,12978,94966624,H4251880A,,,,,,,"Kalyan, Maharashtra, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2123,12979,94966724,82256300B,,,,,,,"Bhubaneswar, Orissa, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
2124,12981,94967104,T.E.NO. GMSCL/D-769/RC/2025-26:231569:,,,,,,,"Gandhinagar, Gujarat, India",05-12-2025,08-10-2025,,,,,,,,N/A,,0,,,,,
2125,12982,94967529,T. E. NO - GMSCL/D-773 /RC/2025-26 (ON RATE CONTRACT BASIS):239009:,,,,,,,"Gandhinagar, Gujarat, India",01-12-2025,12-11-2025,,,,,,,,N/A,,0,,,,,
2126,12983,94969856,GEM/2025/B/6927368,,,,,,,"Varanasi, Uttar Pradesh, India",09-12-2025,ref to doc,179,,,,,,,N/A,,0,,,,,
2127,12984,94969883,GEM/2025/B/6914017,,,,,,,"Lucknow, Uttar Pradesh, India",11-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
2128,12985,94969940,GEM/2025/B/6924674,,,,,,,"Visakhapatnam, Andhra Pradesh, India",05-12-2025,ref to doc,59,,,,,,,N/A,,0,,,,,
2129,12986,94971016,2025_ARMY_741367_1,,,,,,,"Hyderabad, Telangana, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
