 Sr.No , SKU Code , Short Specification , Detailed Specification , UOM , Units , LOB , Portfolio , Brand , Sub Brand , Speciality , Section , GST % 
480,MSPS,Suture Practice Starter Kit-Basic,Meril Suture Practice Starter Kit-Basic,BOX,1, Kit , P-1 ,Meril Engage,Meril Engage,Training Tools,Section B,5
481,MSS35,Disposable SKIN STAPLER-35MM,DISPOSABLE SKIN STAPLER-35MM,EA,6, Stapler , P-1 ,Mirus,Skin Stapler,Stapler-Device,Section I,5
482,MSS-35,SKIN STAPLER, SKIN STAPLER,EA,6, Stapler , P-1 ,Mirus,Skin Stapler,Stapler-Device,Section I,5
483,MSSP35,SKIN STAPLER PLUS 35mm,SKIN STAPLER PLUS,EA,6, Stapler , P-1 ,Mirus,Skin Stapler,Stapler-Device,Section I,5
484,MSSP-35,SKIN STAPLER PLUS 35mm, SKIN STAPLER PLUS,EA,6, Stapler , P-1 ,Mirus,Skin Stapler,Stapler-Device,Section I,5
485,MUFS-02,FOOT SWITCH,FOOT SWITCH,EA,1, Energy Device , P-2 ,Mesic,Mesic Fs,Energy Device,Section J,5
486,MUGEN-01,ULTRASONIC GENERATOR,ULTRASONIC GENERATOR,EA,1, Energy Device , P-2 ,Mesic,Mesic Generator,Energy Device,Section J,5
487,MUGEN-02,COMPACT ULTRASONIC GENERATOR,COMPACT ULTRASONIC GENERATOR,EA,1, Stapler , P-2 ,Ultrasonic Generator,Ultrasonic Generator,Energy Device,Section J,5
488,MUHP-01,HAND PIECE/TRANSDUCER,HAND PIECE/TRANSDUCER,EA,1, Energy Device , P-2 ,Mesic,Mesic Transducer,Energy Device,Section J,5
489,MUS-14,ULTRASONIC SCALPEL -14CM, ULTRASONIC SCALPEL -14CM,EA,1, Energy Device , P-2 ,Mesic,Mesic Probe,Energy Device,Section J,5
490,MUS-23,ULTRASONIC SCALPEL -23CM, ULTRASONIC SCALPEL -23CM,EA,1, Energy Device , P-2 ,Mesic,Mesic Probe,Energy Device,Section J,5
491,MUS36,ULTRASONIC SCALPEL - 36MM,ULTRASONIC SCALPEL - 36MM,EA,1, Energy Device , P-2 ,Mesic,Mesic Probe,Energy Device,Section J,5
492,MUS-36,ULTRASONIC SCALPEL -36CM, ULTRASONIC SCALPEL -36CM,EA,1, Energy Device , P-2 ,Mesic,Mesic Probe,Energy Device,Section J,5
493,MUS-45,ULTRASONIC SCALPEL -45CM, ULTRASONIC SCALPEL -45CM,EA,1, Energy Device , P-2 ,Mesic,Mesic Probe,Energy Device,Section J,5
494,MUSP-14,ULTRASONIC SCALPEL WITH TRANSDUCER-14CM,ULTRASONIC SCALPEL WITH TRANSDUCER-14CM,EA,1, Stapler , P-2 ,Probes,Probes,Energy Device,Section J,5
495,MUSP-23,ULTRASONIC SCALPEL WITH TRANSDUCER-23CM,ULTRASONIC SCALPEL WITH TRANSDUCER-23CM,EA,1, Stapler , P-2 ,Probes,Probes,Energy Device,Section J,5
496,MUSP-36,ULTRASONIC SCALPEL WITH TRANSDUCER-36CM,ULTRASONIC SCALPEL WITH TRANSDUCER-36CM,EA,1, Stapler , P-2 ,Probes,Probes,Energy Device,Section J,5
497,MUSP-45,ULTRASONIC SCALPEL WITH TRANSDUCER-45CM,ULTRASONIC SCALPEL WITH TRANSDUCER-45CM,EA,1, Stapler , P-2 ,Probes,Probes,Energy Device,Section J,5
498,MVR KIT - I,MVR KIT FOR DR. MAHESH KEDAR,MVR KIT FOR DR. MAHESH KEDAR,BOX,1, Kit , P-1 ,Meri - Kit,Mvr Kit,CV,Section C,5
499,MVR KIT - II,MVR KIT-DR.VINAYAK KARMARKAR,MVR KIT-DR.VINAYAK KARMARKAR,BOX,1, Kit , P-1 ,Meri - Kit,Mvr Kit,CV,Section C,5
500,NYL01 3338,POLYAMIDE Black 1 X 100-45MM 1/2 Circle Reverse Cutting,POLYAMIDE BLACK  1 X 100-45MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
501,NYL01 3347,POLYAMIDE Black 1 X 100-40MM 1/2 Circle Round Body,POLYAMIDE BLACK  1 X 100-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
502,NYL01 3348,POLYAMIDE Black 1 X 150-48MM 1/2 Circle Round Body LOOP,POLYAMIDE BLACK  1 X 150-48MM 1/2 CIRCLE ROUND BODY  LOOP,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
503,NYL01 3362,POLYAMIDE Black 1 X 100-50MM 1/2 Circle Reverse Cutting,POLYAMIDE BLACK  1 X 100-50MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
504,NYL01 3397,POLYAMIDE Black 1 X 70-90MM 3/8 Circle Cutting,POLYAMIDE BLACK  1 X 70-90MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
505,NYL013338NE,NE-POLYAMIDE Black 1 X 100-45MM 1/2 Circle Reverse Cutting,POLYAMIDE BLACK  1 X 100-45MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
506,NYL02 3398,POLYAMIDE Black 2 X 70-90MM 3/8 Circle Cutting,POLYAMIDE BLACK  2 X 70-90MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
507,NYL10 3337,POLYAMIDE Black 0 X 70-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  0 X 70-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
508,NYL10 3337XL,POLYAMIDE Black 0 X 150-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  0 X 150-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
509,NYL10 3340,POLYAMIDE Black 0 X 150-40MM 1/2 Circle Round Body LOOP,POLYAMIDE BLACK  0 X 150-40MM 1/2 CIRCLE ROUND BODY  LOOP,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
510,NYL10 3346,POLYAMIDE Black 0 X 100-40MM 1/2 Circle Round Body,POLYAMIDE BLACK  0 X 100-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
511,NYL10 3389,POLYAMIDE Black 0 X 70-60MM Straight Cutting,POLYAMIDE BLACK  0 X 70-60MM STRAIGHT CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
512,NYL100 2850,POLYAMIDE Black 10-0 X 13-05MM 3/8 Circle Round Body,POLYAMIDE BLACK  10-0 X 13-05MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
513,NYL100 2870,POLYAMIDE Black 10-0 X 13-3.8MM 3/8 Circle Round Body,POLYAMIDE BLACK  10-0 X 13-3.8MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
514,NYL100 3314,POLYAMIDE Black 10-0 X 25-04MM 3/8 Circle Round Body,POLYAMIDE BLACK  10-0 X 25-04MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
515,NYL100 3717DN,POLYAMIDE Black 10-0 X 20-06MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 20-06MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
516,NYL100 3718,POLYAMIDE Black 10-0 X 38-06MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  10-0 X 38-06MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
517,NYL100 3719,POLYAMIDE Black 10-0 X 38-06MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 38-06MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
518,NYL100 3720,POLYAMIDE Black 10-0 X 38-6MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  10-0 X 38-6MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
519,NYL100 7000DN,POLYAMIDE Black 10-0 X 30-6MM 1/2 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 30-6MM 1/2 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
520,NYL100 7003DN,POLYAMIDE Black 10-0 X 30-6MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 30-6MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
521,NYL100 7061,POLYAMIDE Black 10-0 X 30-6.5MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  10-0 X 30-6.5MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
522,NYL100 9000DN,POLYAMIDE Black 10-0 X 30-5.5MM 1/2 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 30-5.5MM 1/2 CIRCLE SP DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
523,NYL100 9003DN,POLYAMIDE Black 10-0 X 30-6.5MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  10-0 X 30-6.5MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
524,NYL1003718i,POLYAMIDE Black 10-0 X 38-06MM 3/8 Circle Spatula Point elixir needle,POLYAMIDE BLACK  10-0 X 38-06MM 3/8 CIRCLE SM I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
525,NYL1003719i,POLYAMIDE Black 10-0 X 38-06MM 3/8 Circle Spatula Point elixir Double Needle,POLYAMIDE BLACK  10-0 X 38-06MM 3/8 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
526,NYL1007000DNi,POLYAMIDE Black 10-0 X 30-6MM 1/2 Circle Spatula Point elixir Double Needle,POLYAMIDE BLACK  10-0 X 30-6MM 1/2 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
527,NYL1007003DNi,POLYAMIDE Black 10-0 X 30-6MM 3/8 Circle Spatula Point elixir Double Needle,POLYAMIDE BLACK  10-0 X 30-6MM 3/8 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
528,NYL1007770,POLYAMIDE Black 10-0 X 13-06MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  10-0 X 13-06MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
529,NYL103337NE,NE-POLYAMIDE Black 0 X 70-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  0 X 70-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,General Suture,Section N,5
530,NYL20 3333,POLYAMIDE Black 2-0 X 70-40MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 70-40MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
531,NYL20 3336,POLYAMIDE Black 2-0 X 70-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 70-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
532,NYL20 3336SL,POLYAMIDE Black 2-0 X 35-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 35-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
533,NYL20 3336XL,POLYAMIDE Black 2-0 X 100-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 100-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
534,NYL20 3390,POLYAMIDE Black 2-0 X 70-60MM Straight Cutting,POLYAMIDE BLACK  2-0 X 70-60MM STRAIGHT CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
535,NYL203333NE,NE-POLYAMIDE Black 2-0 X 70-40MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 70-40MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
536,NYL203336NE,NE-POLYAMIDE Black 2-0 X 70-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 70-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
537,NYL203336SLNE,NE-POLYAMIDE Black 2-0 X 35-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 35-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
538,NYL203336XLNE,NE-POLYAMIDE Black 2-0 X 100-45MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  2-0 X 100-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
539,NYL30 3321,POLYAMIDE Black 3-0 X 70-16MM 3/8 Circle Cutting,POLYAMIDE BLACK  3-0 X 70-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
540,NYL30 3328,POLYAMIDE Black 3-0 X 70-26MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  3-0 X 70-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
541,NYL30 3328ML,POLYAMIDE Black 3-0 X 45-26MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  3-0 X 45-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
542,NYL30 3328SL,POLYAMIDE Black 3-0 X 35-26MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  3-0 X 35-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
543,NYL30 3388,POLYAMIDE Black 3-0 X 70-60MM Straight Cutting,POLYAMIDE BLACK  3-0 X 70-60MM STRAIGHT CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
544,NYL303328NE,NE-POLYAMIDE Black 3-0 X 70-26MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  3-0 X 70-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
545,NYL303328SLNE,NE-POLYAMIDE Black 3-0 X 35-26MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  3-0 X 35-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
546,NYL40 3318,POLYAMIDE Black 4-0 X 70-16MM 3/8 Circle Cutting,POLYAMIDE BLACK  4-0 X 70-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
547,NYL40 3319,POLYAMIDE Black 4-0 X 90-16MM 3/8 Circle Cutting,POLYAMIDE BLACK  4-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
548,NYL40 3326,POLYAMIDE Black 4-0 X 38-10MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  4-0 X 38-10MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
549,NYL40 3326XL,POLYAMIDE Black 4-0 X 70-10MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  4-0 X 70-10MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
550,NYL40 3357,POLYAMIDE Black 4-0 X 60-19MM 3/8 Circle Cutting,POLYAMIDE BLACK  4-0 X 60-19MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
551,NYL40 3567,POLYAMIDE Black 4-0 X 70-19MM 3/8 Circle Cutting,POLYAMIDE BLACK  4-0 X 70-19MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
552,NYL403319NE,NE-POLYAMIDE Black 4-0 X 90-16MM 3/8 Circle Cutting,POLYAMIDE BLACK  4-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section N,5
553,NYL403326i,POLYAMIDE Black 4-0 X 38-10MM 3/8 Circle Reverse Cutting with elixir needle,POLYAMIDE BLACK  4-0 X 38-10MM 3/8 CIRCLE REVERSE CUTTING  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section K,5
554,NYL50 3315,POLYAMIDE Black 5-0 X 35-16MM 3/8 Circle Cutting,POLYAMIDE BLACK  5-0 X 35-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
555,NYL50 3316,POLYAMIDE Black 5-0 X 90-13MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  5-0 X 90-13MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
556,NYL50 3317,POLYAMIDE Black 5-0 X 70-12MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  5-0 X 70-12MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
557,NYL50 3353,POLYAMIDE Black 5-0 X 60-13MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  5-0 X 60-13MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
558,NYL50 3726,POLYAMIDE Black 5-0 X 70-16MM 3/8 Circle Slim Blade,POLYAMIDE BLACK  5-0 X 70-16MM 3/8 CIRCLE SB,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
559,NYL50 3752,POLYAMIDE Black 5-0 X 70-13MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  5-0 X 70-13MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
560,NYL503315i,POLYAMIDE Black 5-0 X 35-16MM 3/8 Circle cutting with elixir needle,POLYAMIDE BLACK  5-0 X 35-16MM 3/8 CIRCLE PCT I,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section K,5
561,NYL60 3320,POLYAMIDE Black 6-0 X 70-10MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  6-0 X 70-10MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section A,5
562,NYL60 3331,POLYAMIDE Black 6-0 X 70-26MM 3/8 Circle Cutting,POLYAMIDE BLACK  6-0 X 70-26MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
563,NYL60 3351,POLYAMIDE Black 6-0 X 70-13MM 3/8 Circle Cutting,POLYAMIDE BLACK  6-0 X 70-13MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
564,NYL80 2808,POLYAMIDE Black 8-0 X 15-6.5MM 3/8 Circle Round Body,POLYAMIDE BLACK  8-0 X 15-6.5MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
565,NYL80 3322,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
566,NYL80 3324DN,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
567,NYL80 3343,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Reverse Cutting,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
568,NYL80 3708,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Round Body,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
569,NYL802812,POLYAMIDE Black 8-0 X 13-5MM 3/8 Circle Round Body,POLYAMIDE BLACK  8-0 X 13-5MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
570,NYL803324DNi,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Spatula Point elixir Double Needle,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
571,NYL803708i,POLYAMIDE Black 8-0 X 38-6MM 3/8 Circle Round Body with elixir needle,POLYAMIDE BLACK  8-0 X 38-6MM 3/8 CIRCLE ROUND BODY  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section K,5
572,NYL90 2800DN,POLYAMIDE Black 9-0 X 25-6.5MM 3/8 Circle Round Body Double Needle,POLYAMIDE BLACK  9-0 X 25-6.5MM 3/8 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section D,5
573,NYL90 2829,POLYAMIDE Black 9-0 X 13-05MM 3/8 Circle Round Body,POLYAMIDE BLACK  9-0 X 13-05MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filamide,Filamide,Plastic,Section D,5
574,NYL90 3709,POLYAMIDE Black 9-0 X 38-06MM 3/8 Circle Round Body SN,POLYAMIDE BLACK  9-0 X 38-06MM 3/8 CIRCLE ROUND BODY  SN,DZ,12, Suture , P-1 ,Filamide,Filamide,NCV,Section D,5
575,NYL90 3714DN,POLYAMIDE Black 9-0 X 38-6MM 3/8 Circle Spatula Point Double Needle,POLYAMIDE BLACK  9-0 X 38-6MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
576,NYL90 3715,POLYAMIDE Black 9-0 X 38-6MM 3/8 Circle Spatula Point ,POLYAMIDE BLACK  9-0 X 38-6MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section E,5
577,NYL902813,POLYAMIDE  Black  9-0 X 45-5MM 3/8 Circle Round Body ,POLYAMIDE BLACK  9-0 X 45-5MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filasilk,Filasilk,NCV,Section A,5
578,NYL903714DNi,POLYAMIDE Black 9-0 X 38-6MM 3/8 Circle Spatula Point elixir Double Needle,POLYAMIDE BLACK  9-0 X 38-6MM 3/8 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Filamide,Filamide,Opthal,Section K,5
579,NYS01 705,POLYAMIDE Black 1 X 35 (35X5),POLYAMIDE BLACK  1 X 35 (35X5),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
580,NYS01 905,POLYAMIDE Black 1 X 76 (76X2),POLYAMIDE BLACK  1 X 76 (76X2),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
581,NYS02 906,POLYAMIDE Black 2 X 76 (76X2),POLYAMIDE BLACK  2 X 76 (76X2),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
582,NYS10 904,POLYAMIDE Black 0 X 76 (76X2),POLYAMIDE BLACK  0 X 76 (76X2),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
583,NYS20 703,POLYAMIDE Black 2-0 X 35 (35X5),POLYAMIDE BLACK  2-0 X 35 (35X5),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
584,NYS20 903,POLYAMIDE Black 2-0 X 76 (76X2),POLYAMIDE BLACK  2-0 X 76 (76X2),DZ,12, Suture , P-1 ,Filamide,Filamide Non Needled,NCV,Section A,5
585,OR KIT 1,"CONTENTS 1EA PGN01 2421,1EA NYL20 3336","CONTENTS 1EA PGN01 2421,1EA NYL20 3336",BOX,6, Kit , P-1 ,Meri - Kit,Open Reduction Kit,NCV,Section B,5
586,OR KIT 2,"CONTENTS 2EA PGN01 2421,1EA NYL20 3336","CONTENTS 2EA PGN01 2421,1EA NYL20 3336",BOX,6, Kit , P-1 ,Meri - Kit,Open Reduction Kit,NCV,Section B,5
587,ORC F12,OXIDIZED REGENERATED CELLULOSE FIBRE 1'X2',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
588,ORC F24,OXIDIZED REGENERATED CELLULOSE FIBRE 2'X4',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
589,ORC F44,OXIDIZED REGENERATED CELLULOSE FIBRE 4'X4',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
590,ORC S214,OXIDIZED REGENERATED CELLULOSE STANDARD 2'X14',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
591,ORC S23,OXIDIZED REGENERATED CELLULOSE STANDARD 2'X3',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
592,ORC S48,OXIDIZED REGENERATED CELLULOSE STANDARD 4'X8',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
593,ORC W11,OXIDIZED REGENERATED CELLULOSE WOVEN 1'X1',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
594,ORC W135,OXIDIZED REGENERATED CELLULOSE WOVEN 1'X3.5',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
595,ORC W34,OXIDIZED REGENERATED CELLULOSE WOVEN 3'X4',,DZ,12, Biosurgicals , P-1 ,Merizelle,Merizelle,Hemostat,Section G,5
596,PCL10 1245U,Polyglecaprone  Undyed  0 X 45-23MM 1/2 Circle Round Body ,POLYGLECAPRONE  UNDYED  0 X 45-23MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Filapron,Filapron ,NCV,Section A,5
